CF_Scaffold_ID,CF_Scaffold_SMILES,NATx_SMILES,NATx_ID,Substructure_SMILES,Chemotype
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3cccnc3)n2)cc1F,NAT18-348881,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccncc3)n2)cc1F,NAT18-348882,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccccc3O)n2)cc1F,NAT18-348883,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3C3CCOCC3)n2)cc1F,NAT18-348884,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3cccs3)n2)cc1F,NAT18-348885,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1ccc(CN2C[C@H](O)C[C@H]2c2nc(-c3ccc(C)c(F)c3)no2)cc1,NAT18-348887,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,CC(=O)Nc1ccc(CN2C[C@H](O)C[C@H]2c2nc(-c3ccc(C)c(F)c3)no2)cc1,NAT18-348892,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3cc4ccccc4o3)n2)cc1F,NAT18-348895,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ncc[nH]3)n2)cc1F,NAT18-348897,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3CC3CC3)n2)cc1F,NAT18-348898,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3cccc(OC(F)(F)F)c3)n2)cc1F,NAT18-348899,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccc(-c4ccccn4)cc3)n2)cc1F,NAT18-348900,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3nc4ccccc4n3C)n2)cc1F,NAT18-348901,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccc(S(C)(=O)=O)cc3)n2)cc1F,NAT18-348902,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3)n2)cc1F,NAT18-348903,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(CN2C[C@H](O)C[C@H]2c2nc(-c3cccc(C)c3)no2)c2ccccc12,NAT18-348904,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,CC(=O)N1CCC(N2C[C@H](O)C[C@H]2c2nc(-c3cccc(C)c3)no2)CC1,NAT18-348905,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(CN2C[C@H](O)C[C@H]2c2nc(-c3cccc(C)c3)no2)cc1,NAT18-348906,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccccc3)n2)c1,NAT18-348907,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccc(Cl)cc3)n2)c1,NAT18-348913,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3cccc(C#N)c3)n2)c1,NAT18-348914,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1cccc(-c2noc([C@@H]3C[C@@H](O)CN3CC3CCCCC3)n2)c1,NAT18-348915,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccc(F)cc3)n2)c1,NAT18-348920,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccc(CO)o3)n2)c1,NAT18-348923,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1cccc(-c2noc([C@@H]3C[C@@H](O)CN3C3CCN(C)CC3)n2)c1,NAT18-348931,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccc([N+](=O)[O-])cc3)n2)c1,NAT18-348933,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccccn3)n2)c1,NAT18-348936,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3cccnc3)n2)c1,NAT18-348937,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccncc3)n2)c1,NAT18-348938,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccccc3O)n2)c1,NAT18-348939,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1cccc(-c2noc([C@@H]3C[C@@H](O)CN3C3CCOCC3)n2)c1,NAT18-348940,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3cccs3)n2)c1,NAT18-348941,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1ccc(CN2C[C@H](O)C[C@H]2c2nc(-c3cccc(C)c3)no2)cc1,NAT18-348943,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(CN2C[C@H](O)C[C@H]2c2nc(-c3cccc(C)c3)no2)c(OC)c1OC,NAT18-348945,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1cccc(-c2noc([C@@H]3C[C@@H](O)CN3C(C)C)n2)c1,NAT18-348947,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,CC(=O)Nc1ccc(CN2C[C@H](O)C[C@H]2c2nc(-c3cccc(C)c3)no2)cc1,NAT18-348948,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccc(C(=O)O)cc3)n2)c1,NAT18-348949,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3cc4ccccc4o3)n2)c1,NAT18-348951,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ncc[nH]3)n2)c1,NAT18-348953,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1cccc(-c2noc([C@@H]3C[C@@H](O)CN3CC3CC3)n2)c1,NAT18-348954,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3cccc(OC(F)(F)F)c3)n2)c1,NAT18-348955,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccc(-c4ccccn4)cc3)n2)c1,NAT18-348956,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccc(S(C)(=O)=O)cc3)n2)c1,NAT18-348958,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccc(OC)c4ccccc34)n2)cc1,NAT18-349408,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3C3CCN(C(C)=O)CC3)n2)cc1,NAT18-349409,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(CN2C[C@H](O)C[C@H]2c2nc(-c3ccc(OC)cc3)no2)cc1,NAT18-349410,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccccc3)n2)cc1,NAT18-349411,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccc(Cl)cc3)n2)cc1,NAT18-349417,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3cccc(C#N)c3)n2)cc1,NAT18-349418,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3CC3CCCCC3)n2)cc1,NAT18-349419,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3C3CCCCC3)n2)cc1,NAT18-349420,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccc(N(C)C)cc3)n2)cc1,NAT18-349422,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccc(F)cc3)n2)cc1,NAT18-349424,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccc(CO)o3)n2)cc1,NAT18-349427,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3CCCc3ccccc3)n2)cc1,NAT18-349428,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3c[nH]c4ccccc34)n2)cc1,NAT18-349429,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccc([N+](=O)[O-])cc3)n2)cc1,NAT18-349437,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccccn3)n2)cc1,NAT18-349440,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3cccnc3)n2)cc1,NAT18-349441,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccncc3)n2)cc1,NAT18-349442,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3cccs3)n2)cc1,NAT18-349445,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccc(C)cc3)n2)cc1,NAT18-349447,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccc(OC)c(OC)c3OC)n2)cc1,NAT18-349449,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3C(C)C)n2)cc1,NAT18-349451,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccc(NC(C)=O)cc3)n2)cc1,NAT18-349452,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3cc4ccccc4o3)n2)cc1,NAT18-349455,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ncc[nH]3)n2)cc1,NAT18-349457,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3CC3CC3)n2)cc1,NAT18-349458,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccc(-c4ccccn4)cc3)n2)cc1,NAT18-349460,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccc(S(C)(=O)=O)cc3)n2)cc1,NAT18-349462,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(CN2C[C@H](O)C[C@H]2c2nc(-c3cccc([N+](=O)[O-])c3)no2)c2ccccc12,NAT18-349688,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,CC(=O)N1CCC(N2C[C@H](O)C[C@H]2c2nc(-c3cccc([N+](=O)[O-])c3)no2)CC1,NAT18-349689,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(CN2C[C@H](O)C[C@H]2c2nc(-c3cccc([N+](=O)[O-])c3)no2)cc1,NAT18-349690,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,O=[N+]([O-])c1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccccc3)n2)c1,NAT18-349691,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,O=[N+]([O-])c1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccc(Cl)cc3)n2)c1,NAT18-349697,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,N#Cc1cccc(CN2C[C@H](O)C[C@H]2c2nc(-c3cccc([N+](=O)[O-])c3)no2)c1,NAT18-349698,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,O=[N+]([O-])c1cccc(-c2noc([C@@H]3C[C@@H](O)CN3CC3CCCCC3)n2)c1,NAT18-349699,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,O=[N+]([O-])c1cccc(-c2noc([C@@H]3C[C@@H](O)CN3C3CCCCC3)n2)c1,NAT18-349700,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,CN(C)c1ccc(CN2C[C@H](O)C[C@H]2c2nc(-c3cccc([N+](=O)[O-])c3)no2)cc1,NAT18-349702,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,O=[N+]([O-])c1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccc(F)cc3)n2)c1,NAT18-349704,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,O=[N+]([O-])c1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccc(CO)o3)n2)c1,NAT18-349707,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,O=[N+]([O-])c1cccc(-c2noc([C@@H]3C[C@@H](O)CN3CCCc3ccccc3)n2)c1,NAT18-349708,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,O=[N+]([O-])c1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3c[nH]c4ccccc34)n2)c1,NAT18-349709,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,O=[N+]([O-])c1ccc(CN2C[C@H](O)C[C@H]2c2nc(-c3cccc([N+](=O)[O-])c3)no2)cc1,NAT18-349717,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,O=[N+]([O-])c1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3cccnc3)n2)c1,NAT18-349721,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,O=[N+]([O-])c1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccncc3)n2)c1,NAT18-349722,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,O=[N+]([O-])c1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccccc3O)n2)c1,NAT18-349723,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,O=[N+]([O-])c1cccc(-c2noc([C@@H]3C[C@@H](O)CN3C3CCOCC3)n2)c1,NAT18-349724,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,O=[N+]([O-])c1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3cccs3)n2)c1,NAT18-349725,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cc1ccc(CN2C[C@H](O)C[C@H]2c2nc(-c3cccc([N+](=O)[O-])c3)no2)cc1,NAT18-349727,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,O=[N+]([O-])c1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ccc(C(F)(F)F)cc3)n2)c1,NAT18-349728,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(CN2C[C@H](O)C[C@H]2c2nc(-c3cccc([N+](=O)[O-])c3)no2)c(OC)c1OC,NAT18-349729,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,CC(C)N1C[C@H](O)C[C@H]1c1nc(-c2cccc([N+](=O)[O-])c2)no1,NAT18-349731,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,CC(=O)Nc1ccc(CN2C[C@H](O)C[C@H]2c2nc(-c3cccc([N+](=O)[O-])c3)no2)cc1,NAT18-349732,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,Cn1cc(CN2C[C@H](O)C[C@H]2c2nc(-c3cccc([N+](=O)[O-])c3)no2)c2ccccc21,NAT18-349734,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,O=[N+]([O-])c1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3cc4ccccc4o3)n2)c1,NAT18-349735,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,O=[N+]([O-])c1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3ncc[nH]3)n2)c1,NAT18-349737,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,O=[N+]([O-])c1cccc(-c2noc([C@@H]3C[C@@H](O)CN3CC3CC3)n2)c1,NAT18-349738,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,O=[N+]([O-])c1cccc(-c2noc([C@@H]3C[C@@H](O)CN3Cc3cccc(OC(F)(F)F)c3)n2)c1,NAT18-349739,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,CS(=O)(=O)c1ccc(CN2C[C@H](O)C[C@H]2c2nc(-c3cccc([N+](=O)[O-])c3)no2)cc1,NAT18-349742,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(CN2C[C@H](O)C[C@H]2c2nc(-c3ccc(F)cc3)no2)c2ccccc12,NAT18-349744,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,CC(=O)N1CCC(N2C[C@H](O)C[C@H]2c2nc(-c3ccc(F)cc3)no2)CC1,NAT18-349745,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,COc1ccc(CN2C[C@H](O)C[C@H]2c2nc(-c3ccc(F)cc3)no2)cc1,NAT18-349746,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,O[C@@H]1C[C@@H](c2nc(-c3ccc(F)cc3)no2)N(Cc2ccccc2)C1,NAT18-349747,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,O[C@@H]1C[C@@H](c2nc(-c3ccc(F)cc3)no2)N(Cc2ccc(OC(F)(F)F)cc2)C1,NAT18-349749,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,O[C@@H]1C[C@@H](c2nc(-c3ccc(F)cc3)no2)N(Cc2ccc(Cl)cc2)C1,NAT18-349753,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
F001,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,N#Cc1cccc(CN2C[C@H](O)C[C@H]2c2nc(-c3ccc(F)cc3)no2)c1,NAT18-349754,c1ccc(-c2noc([C@@H]3CCCN3)n2)cc1,97
