COCONUT_Canonical_SMILES,CF_FRG,COCONUT_ID,COCONUT_NP_mol,CF_Mol,Name,IUPAC_Name,Synonyms,CAS,References,Ressource,Ressource_Ref,PubChem_ID,PubChem_CID,PubChem_Target_GI,PubChem_Target_Activity,PubChem_Target_Name,PubChem_Target_EC_Number,ChEMBL_ID_Similarity100,NP_Likeness,Dataset
O=C(Nc1ccccc1)OC1COC2C(Nc3nccc(-c4cccc(F)c4)n3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0453540,<rdkit.Chem.rdchem.Mol object at 0x784ff8668ba0>,<rdkit.Chem.rdchem.Mol object at 0x784ff869eff0>,,,[],,,supernatural2,"supernatural2, SN00012833, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73139533.0,,,,,,-1.1433260335438438,COCONUT
COCC(=O)NC1COC2C(OC(=O)Nc3cccc4ccccc34)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0453556,<rdkit.Chem.rdchem.Mol object at 0x784ff8668c10>,<rdkit.Chem.rdchem.Mol object at 0x784ff869f060>,,,[],,,supernatural2,"supernatural2, SN00008143, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133129.0,,,,,,-0.8589203390092894,COCONUT
COc1ccc(NC(=O)OC2COC3C(NC(=O)c4ccccc4)COC23)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0453842,<rdkit.Chem.rdchem.Mol object at 0x784ff8668c80>,<rdkit.Chem.rdchem.Mol object at 0x784ff869f0d0>,,,[],,,supernatural2,"supernatural2, SN00008192, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133190.0,,,,,,-0.6752475597571653,COCONUT
O=C(Nc1ccccc1)OC1COC2C(NC(=O)c3cccs3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0454022,<rdkit.Chem.rdchem.Mol object at 0x784ff8668cf0>,<rdkit.Chem.rdchem.Mol object at 0x784ff869f140>,,,[],,,supernatural2,"supernatural2, SN00008033, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74687449.0,,,,,,-1.237387795480077,COCONUT
O=C(Nc1ccccc1)OC1COC2C(Nc3nccc(C4CCCC4)n3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0454489,<rdkit.Chem.rdchem.Mol object at 0x784ff8668d60>,<rdkit.Chem.rdchem.Mol object at 0x784ff869f1b0>,,,[],,,supernatural2,"supernatural2, SN00014739, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73147961.0,,,,,,-0.7543579065650168,COCONUT
NC1COC2C(OC(=O)Nc3cccc(C(F)(F)F)c3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0455108,<rdkit.Chem.rdchem.Mol object at 0x784ff8668dd0>,<rdkit.Chem.rdchem.Mol object at 0x784ff869f220>,,,[],,,supernatural2,"supernatural2, SN00008513, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133377.0,,,,,,-0.6527719404839349,COCONUT
CS(=O)(=O)NC1COC2C(OC(=O)Nc3ccc(Oc4ccccc4)cc3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0455173,<rdkit.Chem.rdchem.Mol object at 0x784ff8668e40>,<rdkit.Chem.rdchem.Mol object at 0x784ff869f290>,,,[],,,supernatural2,"supernatural2, SN00008189, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133186.0,,,,,,-0.71117564187546,COCONUT
COc1ccc(NC(=O)OC2COC3C(Nc4nccc(-c5ccco5)n4)COC23)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0455698,<rdkit.Chem.rdchem.Mol object at 0x784ff8668eb0>,<rdkit.Chem.rdchem.Mol object at 0x784ff869f300>,,,[],,,supernatural2,"supernatural2, SN00013083, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73139782.0,,,,,,-1.0714638537784253,COCONUT
COC(=O)c1cn(C2COC3C(OC(=O)Nc4ccc(OC)cc4)COC32)nn1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0455796,<rdkit.Chem.rdchem.Mol object at 0x784ff8668f20>,<rdkit.Chem.rdchem.Mol object at 0x784ff869f370>,,,[],,,supernatural2,"supernatural2, SN00010528, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73134898.0,,,,,,-1.0343766957716312,COCONUT
N#Cc1cccc(NC(=O)OC2COC3C(Nc4nccc(-c5ccco5)n4)COC23)c1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0456419,<rdkit.Chem.rdchem.Mol object at 0x784ff8668f90>,<rdkit.Chem.rdchem.Mol object at 0x784ff869f3e0>,,,[],,,supernatural2,"supernatural2, SN00013088, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,,,,,,,-1.4762642514494628,COCONUT
O=C(Nc1ccccc1)OC1COC2C1OCC2n1nnnc1-c1ccc(-c2ccccc2)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0456655,<rdkit.Chem.rdchem.Mol object at 0x784ff8669000>,<rdkit.Chem.rdchem.Mol object at 0x784ff869f450>,,,[],,,supernatural2,"supernatural2, SN00009953, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73134326.0,,,,,,-1.096142527113343,COCONUT
CC(C)c1ccc(NC(=O)OC2COC3C(NS(=O)(=O)c4ccc5ccccc5c4)COC23)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0456975,<rdkit.Chem.rdchem.Mol object at 0x784ff8669070>,<rdkit.Chem.rdchem.Mol object at 0x784ff869f4c0>,,,[],,,supernatural2,"supernatural2, SN00008244, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133243.0,,,,,,-0.9214753808977999,COCONUT
COCC(=O)NC1COC2C(OC(=O)Nc3cc(OC)cc(OC)c3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0457522,<rdkit.Chem.rdchem.Mol object at 0x784ff86690e0>,<rdkit.Chem.rdchem.Mol object at 0x784ff869f530>,,,[],,,supernatural2,"supernatural2, SN00008083, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133029.0,,,,,,-0.7770233428359931,COCONUT
CC(=O)NC1COC2C(OC(=O)Nc3cccc4ccccc34)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0457564,<rdkit.Chem.rdchem.Mol object at 0x784ff8669150>,<rdkit.Chem.rdchem.Mol object at 0x784ff869f5a0>,,,[],,,supernatural2,"supernatural2, SN00008146, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133132.0,,,,,,-0.5245280146924268,COCONUT
CC(=O)c1ccc(NC(=O)OC2COC3C(NCC4CC4)COC23)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0457615,<rdkit.Chem.rdchem.Mol object at 0x784ff86691c0>,<rdkit.Chem.rdchem.Mol object at 0x784ff869f610>,,,[],,,supernatural2,"supernatural2, SN00008851, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133694.0,,,,,,-0.5574400390374347,COCONUT
N#Cc1cccc(CNC2COC3C(OC(=O)Nc4cccc5ccccc45)COC23)c1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0457901,<rdkit.Chem.rdchem.Mol object at 0x784ff8669230>,<rdkit.Chem.rdchem.Mol object at 0x784ff869f680>,,,[],,,supernatural2,"supernatural2, SN00035470, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,,,,,,,-0.9583169569537908,COCONUT
COc1ccc(NC(=O)OC2COC3C(NCC(C)C)COC23)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0458451,<rdkit.Chem.rdchem.Mol object at 0x784ff86692a0>,<rdkit.Chem.rdchem.Mol object at 0x784ff869f6f0>,,,[],,,supernatural2,"supernatural2, SN00008836, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133656.0,,,,,,-0.3682561438279319,COCONUT
COC(=O)c1ccccc1NC(=O)OC1COC2C(Nc3nccc(C(C)(C)C)n3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0458734,<rdkit.Chem.rdchem.Mol object at 0x784ff8669310>,<rdkit.Chem.rdchem.Mol object at 0x784ff869f760>,,,[],,,supernatural2,"supernatural2, SN00013107, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73139811.0,,,,,,-0.832715518205009,COCONUT
CC(=O)NC1COC2C(OC(=O)Nc3ccccc3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0458767,<rdkit.Chem.rdchem.Mol object at 0x784ff8669380>,<rdkit.Chem.rdchem.Mol object at 0x784ff869f7d0>,,,[],,,supernatural2,"supernatural2, SN00008038, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73132981.0,,,,,,-0.4815564198875819,COCONUT
CC(=O)c1ccc(NC(=O)OC2COC3C(NCc4ccc(-c5ccccc5)cc4)COC23)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0459276,<rdkit.Chem.rdchem.Mol object at 0x784ff86693f0>,<rdkit.Chem.rdchem.Mol object at 0x784ff869f840>,,,[],,,supernatural2,"supernatural2, SN00008850, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133692.0,,,,,,-0.5620338589458287,COCONUT
COc1ccc(NC(=O)OC2COC3C(NCc4cccc(C#N)c4)COC23)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0459277,<rdkit.Chem.rdchem.Mol object at 0x784ff8669460>,<rdkit.Chem.rdchem.Mol object at 0x784ff869f8b0>,,,[],,,supernatural2,"supernatural2, SN00035472, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,,,,,,,-0.9694921996941601,COCONUT
CC(C)c1ccc(NC(=O)OC2COC3C(NCc4ccccn4)COC23)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0459334,<rdkit.Chem.rdchem.Mol object at 0x784ff86694d0>,<rdkit.Chem.rdchem.Mol object at 0x784ff869f920>,,,[],,,supernatural2,"supernatural2, SN00036001, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73131038.0,,,,,,-1.0362939447630517,COCONUT
N#Cc1cccc(NC(=O)NC2COC3C(OC(=O)Nc4cccc5ccccc45)COC23)c1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0460859,<rdkit.Chem.rdchem.Mol object at 0x784ff8669540>,<rdkit.Chem.rdchem.Mol object at 0x784ff869f990>,,,[],,,supernatural2,"supernatural2, SN00008155, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,,,,,,,-1.2663815712057445,COCONUT
CN(C)Cc1cn(C2COC3C(OC(=O)Nc4ccc(Oc5ccccc5)cc4)COC32)nn1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0461246,<rdkit.Chem.rdchem.Mol object at 0x784ff86695b0>,<rdkit.Chem.rdchem.Mol object at 0x784ff869fa00>,,,[],,,supernatural2,"supernatural2, SN00010513, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73134879.0,,,,,,-1.1010150550029354,COCONUT
COc1ccc(NC(=O)OC2COC3C2OCC3n2cc(CN(C)C)nn2)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0461279,<rdkit.Chem.rdchem.Mol object at 0x784ff8669620>,<rdkit.Chem.rdchem.Mol object at 0x784ff869fa70>,,,[],,,supernatural2,"supernatural2, SN00010510, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73134873.0,,,,,,-1.1598541100979933,COCONUT
N#Cc1cccc(NC(=O)OC2COC3C2OCC3n2nnnc2-c2ccc3c(c2)OCCO3)c1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0461686,<rdkit.Chem.rdchem.Mol object at 0x784ff8669690>,<rdkit.Chem.rdchem.Mol object at 0x784ff869fae0>,,,[],,,supernatural2,"supernatural2, SN00009946, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,,,,,,,-1.540490016270382,COCONUT
CCNC(=O)NC1COC2C(OC(=O)Nc3ccc(Oc4ccccc4)cc3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0462056,<rdkit.Chem.rdchem.Mol object at 0x784ff8669700>,<rdkit.Chem.rdchem.Mol object at 0x784ff869fb50>,,,[],,,supernatural2,"supernatural2, SN00008185, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133175.0,,,,,,-0.9169805915606386,COCONUT
Cc1ccc(NC(=O)OC2COC3C(Nc4nccc(-c5ccco5)n4)COC23)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0462809,<rdkit.Chem.rdchem.Mol object at 0x784ff8669770>,<rdkit.Chem.rdchem.Mol object at 0x784ff869fbc0>,,,[],,,supernatural2,"supernatural2, SN00013098, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73139801.0,,,,,,-1.1842978603715035,COCONUT
CC(=O)c1ccc(NC(=O)OC2COC3C2OCC3n2cc(CN(C)C)nn2)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0463094,<rdkit.Chem.rdchem.Mol object at 0x784ff86697e0>,<rdkit.Chem.rdchem.Mol object at 0x784ff869fc30>,,,[],,,supernatural2,"supernatural2, SN00010512, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73134877.0,,,,,,-1.1663345465707333,COCONUT
CC(C)CCNC1COC2C(OC(=O)Nc3ccccc3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0463421,<rdkit.Chem.rdchem.Mol object at 0x784ff8669850>,<rdkit.Chem.rdchem.Mol object at 0x784ff869fca0>,,,[],,,supernatural2,"supernatural2, SN00003748, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73130589.0,,,,,,-0.4133639079797667,COCONUT
CC(C)(C)c1ccnc(NC2COC3C(OC(=O)Nc4cccc(C#N)c4)COC23)n1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0463475,<rdkit.Chem.rdchem.Mol object at 0x784ff86698c0>,<rdkit.Chem.rdchem.Mol object at 0x784ff869fd10>,,,[],,,supernatural2,"supernatural2, SN00013106, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,,,,,,,-1.310261551416058,COCONUT
CS(=O)(=O)NC1COC2C(OC(=O)Nc3cccc(C(F)(F)F)c3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0464721,<rdkit.Chem.rdchem.Mol object at 0x784ff8669930>,<rdkit.Chem.rdchem.Mol object at 0x784ff869fd80>,,,[],,,supernatural2,"supernatural2, SN00008133, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133120.0,,,,,,-1.1122071166828447,COCONUT
CCOC(=O)c1cccc(NC(=O)OC2COC3C(N)COC23)c1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0465252,<rdkit.Chem.rdchem.Mol object at 0x784ff86699a0>,<rdkit.Chem.rdchem.Mol object at 0x784ff869fdf0>,,,[],,,supernatural2,"supernatural2, SN00014584, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73147821.0,,,,,,-0.3533247291143166,COCONUT
O=C(Nc1cccc(C(F)(F)F)c1)OC1COC2C(Nc3nccc(C4CCCC4)n3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0465349,<rdkit.Chem.rdchem.Mol object at 0x784ff8669a10>,<rdkit.Chem.rdchem.Mol object at 0x784ff869fe60>,,,[],,,supernatural2,"supernatural2, SN00013094, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73139797.0,,,,,,-1.0451496243658678,COCONUT
CCOC(=O)c1cccc(NC(=O)OC2COC3C2OCC3n2nnnc2-c2ccccc2)c1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0465766,<rdkit.Chem.rdchem.Mol object at 0x784ff8669a80>,<rdkit.Chem.rdchem.Mol object at 0x784ff869fed0>,,,[],,,supernatural2,"supernatural2, SN00009938, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73134306.0,,,,,,-1.305983256539003,COCONUT
CC(=O)c1ccc(NC(=O)OC2COC3C(NC(=O)c4c(C)noc4C)COC23)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0465881,<rdkit.Chem.rdchem.Mol object at 0x784ff8669af0>,<rdkit.Chem.rdchem.Mol object at 0x784ff869ff40>,,,[],,,supernatural2,"supernatural2, SN00009864, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73134207.0,,,,,,-1.1171203437590747,COCONUT
CC(=O)c1ccc(NC(=O)OC2COC3C2OCC3n2nnnc2SC2CCCC2)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0466053,<rdkit.Chem.rdchem.Mol object at 0x784ff8669b60>,<rdkit.Chem.rdchem.Mol object at 0x784ff86a0040>,,,[],,,supernatural2,"supernatural2, SN00009931, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73134298.0,,,,,,-1.3181477947130464,COCONUT
O=C(Nc1ccc(Oc2ccccc2)cc1)OC1COC2C(NCc3ccccn3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0466361,<rdkit.Chem.rdchem.Mol object at 0x784ff8669bd0>,<rdkit.Chem.rdchem.Mol object at 0x784ff86a00b0>,,,[],,,supernatural2,"supernatural2, SN00026814, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74579803.0,,,,,,-0.9582910312841516,COCONUT
CC(C)c1ccc(NC(=O)OC2COC3C(NC(=O)c4cnccn4)COC23)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0466681,<rdkit.Chem.rdchem.Mol object at 0x784ff8669c40>,<rdkit.Chem.rdchem.Mol object at 0x784ff86a0120>,,,[],,,supernatural2,"supernatural2, SN00009860, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73134200.0,,,,,,-1.0410807280057837,COCONUT
O=C(Nc1cccc2ccccc12)OC1COC2C(NCc3ccccc3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0467160,<rdkit.Chem.rdchem.Mol object at 0x784ff8669cb0>,<rdkit.Chem.rdchem.Mol object at 0x784ff86a0190>,,,[],,,supernatural2,"supernatural2, SN00008818, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74687530.0,,,,,,-0.6028635604830433,COCONUT
COc1ccc(NC(=O)OC2COC3C(NCc4ccco4)COC23)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0467631,<rdkit.Chem.rdchem.Mol object at 0x784ff8669d20>,<rdkit.Chem.rdchem.Mol object at 0x784ff86a0200>,,,[],,,supernatural2,"supernatural2, SN00024116, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,74509186.0,,,,,,-0.8380183602708627,COCONUT
O=C(Nc1cccc(C(F)(F)F)c1)OC1COC2C(Nc3nccc(-c4cccc(F)c4)n3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0467999,<rdkit.Chem.rdchem.Mol object at 0x784ff8669d90>,<rdkit.Chem.rdchem.Mol object at 0x784ff86a0270>,,,[],,,supernatural2,"supernatural2, SN00012834, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73139534.0,,,,,,-1.3066112667688339,COCONUT
N#Cc1cccc(NC(=O)OC2COC3C(Nc4nccc(C5CCCC5)n4)COC23)c1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0468049,<rdkit.Chem.rdchem.Mol object at 0x784ff8669e00>,<rdkit.Chem.rdchem.Mol object at 0x784ff86a02e0>,,,[],,,supernatural2,"supernatural2, SN00013095, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,,,,,,,-1.1393098792122345,COCONUT
COC(=O)c1cn(C2COC3C(OC(=O)Nc4ccc(Oc5ccccc5)cc4)COC32)nn1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0468286,<rdkit.Chem.rdchem.Mol object at 0x784ff8669e70>,<rdkit.Chem.rdchem.Mol object at 0x784ff86a0350>,,,[],,,supernatural2,"supernatural2, SN00010531, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73134901.0,,,,,,-0.98965368029895,COCONUT
CC(C)c1ccc(NC(=O)OC2COC3C(NS(=O)(=O)c4cccc5cccnc45)COC23)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0468407,<rdkit.Chem.rdchem.Mol object at 0x784ff8669ee0>,<rdkit.Chem.rdchem.Mol object at 0x784ff86a03c0>,,,[],,,supernatural2,"supernatural2, SN00008245, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133244.0,,,,,,-1.0731503647946572,COCONUT
COCC(=O)NC1COC2C(OC(=O)Nc3cccc(C(F)(F)F)c3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0468510,<rdkit.Chem.rdchem.Mol object at 0x784ff8669f50>,<rdkit.Chem.rdchem.Mol object at 0x784ff86a0430>,,,[],,,supernatural2,"supernatural2, SN00008101, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133047.0,,,,,,-1.211094013545457,COCONUT
CC(=O)c1ccc(NC(=O)NC2COC3C(OC(=O)Nc4ccc(C(C)=O)cc4)COC23)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0468657,<rdkit.Chem.rdchem.Mol object at 0x784ff8669fc0>,<rdkit.Chem.rdchem.Mol object at 0x784ff86a04a0>,,,[],,,supernatural2,"supernatural2, SN00008291, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133294.0,,,,,,-0.6619973498322059,COCONUT
O=C(Nc1cccc2ccccc12)OC1COC2C(NCc3ccc(-c4ccccc4)cc3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0468680,<rdkit.Chem.rdchem.Mol object at 0x784ff866a030>,<rdkit.Chem.rdchem.Mol object at 0x784ff86a0510>,,,[],,,supernatural2,"supernatural2, SN00008819, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133620.0,,,,,,-0.5559313933786472,COCONUT
COc1ccc(NC(=O)OC2COC3C(NC(=S)Nc4ccc(N(C)C)cc4)COC23)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0468864,<rdkit.Chem.rdchem.Mol object at 0x784ff866a0a0>,<rdkit.Chem.rdchem.Mol object at 0x784ff86a0580>,,,[],,,supernatural2,"supernatural2, SN00005481, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73131061.0,,,,,,-0.9699674016915394,COCONUT
COc1ccc(NC(=O)OC2COC3C(NC(=O)NC4CCCCC4)COC23)cc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0469011,<rdkit.Chem.rdchem.Mol object at 0x784ff866a110>,<rdkit.Chem.rdchem.Mol object at 0x784ff86a05f0>,,,[],,,supernatural2,"supernatural2, SN00008203, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133202.0,,,,,,-0.7908630267720432,COCONUT
O=C(Nc1cccc(C(F)(F)F)c1)OC1COC2C1OCC2n1nnnc1Sc1ncccn1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0469794,<rdkit.Chem.rdchem.Mol object at 0x784ff866a180>,<rdkit.Chem.rdchem.Mol object at 0x784ff86a0660>,,,[],,,supernatural2,"supernatural2, SN00009919, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73134283.0,,,,,,-1.7788629241370588,COCONUT
NC1COC2C(OC(=O)Nc3ccc(Oc4ccccc4)cc3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0469808,<rdkit.Chem.rdchem.Mol object at 0x784ff866a1f0>,<rdkit.Chem.rdchem.Mol object at 0x784ff86a06d0>,,,[],,,supernatural2,"supernatural2, SN00008515, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133381.0,,,,,,-0.2430550668060577,COCONUT
O=C(Nc1ccccc1)OC1COC2C(NCc3ccco3)COC12,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0469836,<rdkit.Chem.rdchem.Mol object at 0x784ff866a260>,<rdkit.Chem.rdchem.Mol object at 0x784ff86a0740>,,,[],,,supernatural2,"supernatural2, SN00008809, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73133604.0,,,,,,-0.87011718059782,COCONUT
O=C(Nc1ccccc1)OC1COC2C1OCC2n1nnnc1-c1ccccc1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CNP0470308,<rdkit.Chem.rdchem.Mol object at 0x784ff866a2d0>,<rdkit.Chem.rdchem.Mol object at 0x784ff86a07b0>,,,[],,,supernatural2,"supernatural2, SN00009936, http://bioinf-applied.charite.de/supernatural_new/index.php?site=compound_search&id=",,73134304.0,,,,,,-1.284176137490035,COCONUT
