CF_FRG,CF_SMILES,COCONUT_SMILES,COCONUT_ID,Substructure_SMILES,Murcko_SMILES,Exit_Atom_Numbers,Num_Exit_Atoms,Substructure_Exit_Atoms
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(=O)C1=CC=CC(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)NC2CCCCC2)=C1,CNP0023338.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 17]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa4d0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC2=NC=CC(C3=CC=CS3)=N2)C=C1,CNP0066526.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa9d0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,N#CC1=CC=CC(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC2=NC=CC(C3=CC=CO3)=N2)=C1,CNP0456419.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 17]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09faa20>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NCC2=CC=CC(C#N)=C2)C=C1,CNP0459277.2,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09faa70>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,N#CC1=CC=CC(NC(=S)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)NC2=CC=CC3=CC=CC=C23)=C1,CNP0032401.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 17, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7729d09faac0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=C(OC2=CC=CC=C2)C=C1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=S)NC1=CC=CC=C1,CNP0300315.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa5c0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(C)(C)C1=CC=NC(N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)NC2=CC=C(OC3=CC=CC=C3)C=C2)=N1,CNP0439643.2,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fab60>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(=O)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3N2N=NN=C2C2=CC=C(C3=CC=CC=C3)C=C2)C=C1,CNP0503973.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fabb0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC=C(C2=CC=NC(N[C@@H]3CO[C@@H]4[C@@H]3OC[C@H]4OC(=O)NC3=CC=CC=C3)=N2)C=C1,CNP0447187.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fac00>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(=O)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NS(=O)(=O)C2=CC=CC=C2C#N)C=C1,CNP0104346.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fab10>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=CC=C1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=O)C1=CC=CO1,CNP0477556.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09faca0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(=O)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=S)NC2=CC=C(N(C)C)C=C2)C=C1,CNP0047547.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa980>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CN(C)CC1=CN([C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)NC2=CC=C(OC3=CC=CC=C3)C=C2)N=N1,CNP0461246.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fad40>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CCNC(=O)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)NC1=CC=C(C(C)=O)C=C1,CNP0029530.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fad90>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=CC=C1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NS(=O)(=O)C1=CC=C(Cl)C=C1,CNP0060634.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fade0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CN(C)C1=CC=C(C2=CC=NC(N[C@H]3CO[C@H]4[C@@H]3OC[C@H]4OC(=O)NC3=CC=CC4=CC=CC=C34)=N2)C=C1,CNP0006942.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 17, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7729d09fa6b0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CCOC(=O)C1=CC=CC(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3N)=C1,CNP0465252.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,[17],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09facf0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC=C(NC(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)NC2=CC=CC=C2)C=C1,CNP0033856.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fae80>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(C)(C)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC2=NC=CC(C3=CC=CS3)=N2)C=C1,CNP0325790.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fae30>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC1=CC=C(C(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)NC2=CC=CC3=CC=CC=C23)C=C1,CNP0063810.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 17, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7729d09faf70>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=CC=C1)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)NC1=CC=CC2=CC=CC=C12,CNP0437665.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 17, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7729d09faf20>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(=O)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC2=NC=CC(C3=CC=CO3)=N2)C=C1,CNP0190572.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09faed0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(C)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NCCCC2=CC=CC=C2)C=C1,CNP0436874.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb060>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=C(Cl)C=C1)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)NC1=CC=CC=C1,CNP0172542.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb0b0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CCCS(=O)(=O)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)NC1=CC=CC2=CC=CC=C12,CNP0023005.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 17, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb010>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(=O)C1=CC=CC(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=S)NC2=CC(C)=CC(C)=C2)=C1,CNP0066418.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 17]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fafc0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3N2N=NN=C2SC2=CC=CC=C2)C=C1,CNP0031364.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb1a0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NCC(C)C)C=C1,CNP0458451.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb1f0>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COCC(=O)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)NC1=CC=C(C(C)C)C=C1,CNP0451907.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb240>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,N#CC1=CC=CC(NC(=O)O[C@H]2CO[C@@H]3[C@@H]2OC[C@@H]3NC2=NC=CC(C3CCCC3)=N2)=C1,CNP0468049.2,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 17]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb290>
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)COC2=CC=CC=C2)C=C1,CNP0045761.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb2e0>
F055,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,CCNC(=O)N[C@@H]1C2CO[C@H](O2)[C@H](N2CCN(C(C)=O)CC2)[C@H]1O,CNP0033754.1,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,C1CN([C@@H]2CC[C@H]3CO[C@@H]2O3)CCN1,[14],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb330>
F055,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,CC(=O)N1CCN([C@H]2[C@@H]3OCC(O3)[C@@H](NC(=O)NC3=CC=CC(C#N)=C3)[C@@H]2O)CC1,CNP0033766.1,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,C1CN([C@@H]2CC[C@H]3CO[C@@H]2O3)CCN1,[14],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb150>
F055,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,CC(=O)N1CCN([C@H]2[C@@H]3OCC(O3)[C@@H](NCC3CCCCC3)[C@@H]2O)CC1,CNP0442270.1,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,C1CN([C@@H]2CC[C@H]3CO[C@@H]2O3)CCN1,[14],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb100>
F055,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,CC(=O)N1CCN([C@H]2[C@@H]3OCC(O3)[C@@H](N)[C@@H]2O)CC1,CNP0009946.1,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,C1CN([C@@H]2CC[C@H]3CO[C@@H]2O3)CCN1,[],0,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb380>
F055,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,CC(=O)N1CCN([C@H]2[C@@H]3OCC(O3)[C@@H](NCC3=CC=NC=C3)[C@@H]2O)CC1,CNP0449712.1,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,C1CN([C@@H]2CC[C@H]3CO[C@@H]2O3)CCN1,[14],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fac50>
F055,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,COC1=CC=CC(NC(=O)N[C@@H]2C3CO[C@H](O3)[C@H](N3CCN(C(C)=O)CC3)[C@H]2O)=C1,CNP0383737.1,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,C1CN([C@@H]2CC[C@H]3CO[C@@H]2O3)CCN1,[14],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb420>
F055,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,COC1=CC=C(CN[C@@H]2C3CO[C@H](O3)[C@H](N3CCN(C(C)=O)CC3)[C@H]2O)C=C1,CNP0118342.1,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,C1CN([C@@H]2CC[C@H]3CO[C@@H]2O3)CCN1,[14],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb470>
F055,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,CC(=O)N1CCN([C@H]2[C@@H]3OCC(O3)[C@@H](NCC3=CC=C(N(C)C)C=C3)[C@@H]2O)CC1,CNP0012593.1,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,C1CN([C@@H]2CC[C@H]3CO[C@@H]2O3)CCN1,[14],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb4c0>
F055,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,COC1=CC=C(CN[C@@H]2C3CO[C@H](O3)[C@H](N3CCN(C(C)=O)CC3)[C@H]2O)C(O)=C1,CNP0451522.1,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,C1CN([C@@H]2CC[C@H]3CO[C@@H]2O3)CCN1,[14],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb510>
F055,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,CC(=O)N1CCN([C@H]2[C@@H]3OCC(O3)[C@@H](NCC3CC3)[C@@H]2O)CC1,CNP0451333.1,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,C1CN([C@@H]2CC[C@H]3CO[C@@H]2O3)CCN1,[14],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb560>
F055,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,CC(=O)N1CCN([C@H]2[C@@H]3OCC(O3)[C@@H](NCC3=CC=CC=C3O)[C@@H]2O)CC1,CNP0011338.1,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,C1CN([C@@H]2CC[C@H]3CO[C@@H]2O3)CCN1,[14],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb5b0>
F055,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,CC(=O)N1CCN([C@H]2[C@@H]3OCC(O3)[C@@H](NCC3=CC=CC=C3)[C@@H]2O)CC1,CNP0011411.1,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,C1CN([C@@H]2CC[C@H]3CO[C@@H]2O3)CCN1,[14],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb600>
F055,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,CC(=O)N1CCN([C@H]2[C@@H]3OCC(O3)[C@@H](NCC3=CC=C(C4=CC=CC=C4)C=C3)[C@@H]2O)CC1,CNP0012564.1,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,C1CN([C@@H]2CC[C@H]3CO[C@@H]2O3)CCN1,[14],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb650>
F055,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,CC(=O)N1CCN([C@H]2[C@@H]3OCC(O3)[C@@H](NCC3=CC=C4OCOC4=C3)[C@@H]2O)CC1,CNP0011444.1,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,C1CN([C@@H]2CC[C@H]3CO[C@@H]2O3)CCN1,[14],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb6a0>
F055,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,CC(=O)N1CCN([C@H]2[C@@H]3OCC(O3)[C@@H](NCC3=CC=CC=N3)[C@@H]2O)CC1,CNP0173927.1,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,C1CN([C@@H]2CC[C@H]3CO[C@@H]2O3)CCN1,[14],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb6f0>
F055,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,CC(=O)N1CCN([C@H]2[C@@H]3OCC(O3)[C@@H](NCC3=CC=CN3C)[C@@H]2O)CC1,CNP0178357.1,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,C1CN([C@@H]2CC[C@H]3CO[C@@H]2O3)CCN1,[14],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb740>
F055,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,CC(=O)N1CCN([C@H]2[C@@H]3OCC(O3)[C@@H](NCC3=CC=C(CO)O3)[C@@H]2O)CC1,CNP0204400.1,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,C1CN([C@@H]2CC[C@H]3CO[C@@H]2O3)CCN1,[14],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb790>
F055,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,CC(=O)N1CCN([C@H]2[C@@H]3OCC(O3)[C@@H](NC(=O)NC3=CC=CC=C3)[C@@H]2O)CC1,CNP0059647.1,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,C1CN([C@@H]2CC[C@H]3CO[C@@H]2O3)CCN1,[14],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb7e0>
F055,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,CC(=O)N1CCN([C@H]2[C@@H]3OCC(O3)[C@@H](NCC3=CN=C4C=CC=CC4=C3)[C@@H]2O)CC1,CNP0247115.1,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,C1CN([C@@H]2CC[C@H]3CO[C@@H]2O3)CCN1,[14],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb830>
F055,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,C=CCNC(=O)N[C@@H]1C2CO[C@H](O2)[C@H](N2CCN(C(C)=O)CC2)[C@H]1O,CNP0184359.1,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,C1CN([C@@H]2CC[C@H]3CO[C@@H]2O3)CCN1,[14],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb880>
F055,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,CC(=O)N1CCN([C@H]2[C@@H]3OCC(O3)[C@@H](NC(=O)NC3CCCCC3)[C@@H]2O)CC1,CNP0059620.1,CC(=O)N1CCN([C@H]2[C@@H]3OC[C@@H](O3)[C@@H](N)[C@@H]2O)CC1,C1CN([C@@H]2CC[C@H]3CO[C@@H]2O3)CCN1,[14],1,<rdkit.Chem.rdchem.Mol object at 0x7729d09fb8d0>
