CF_FRG,CF_SMILES,COCONUT_SMILES,COCONUT_ID,Substructure_SMILES,Murcko_SMILES,CF_2D_Mol,COCONUT_2D_Mol,Substructure_2D_Mol,Exit_Atom_Numbers,Num_Exit_Atoms,Substructure_Exit_Atoms,PubChem_CID,PubChem_Target_GI,PubChem_Target_Activity_Outcome,PubChem_Target_Potency_in_uM,PubChem_Target_Name,PubChem_Target_EC_Number
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,N#CC1=CC=CC(NC(=O)O[C@H]2CO[C@@H]3[C@@H]2OC[C@@H]3NC2=NC=CC(C3=CC=CO3)=N2)=C1,CNP0456419.2,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291d5b0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294b990>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979d20>,"[0, 17]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d850>,,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,N#CC1=CC=CC(NC(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)NC2=CC=C(OC3=CC=CC=C3)C=C2)=C1,CNP0013749.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291d620>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294ba00>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979d90>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d8a0>,,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NCC1=CC=CC=C1)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)NC1=CC=C(OC2=CC=CC=C2)C=C1,CNP0349955.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291d690>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294ba70>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979e00>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d8f0>,11884040,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COCC1=CN([C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)NC2=CC=C(C(C)(C)C)C=C2)N=N1,CNP0068132.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291d700>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294bae0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979e70>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d940>,11886654,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)NC2=CC=CC(C#N)=C2)C=C1,CNP0058959.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291d770>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294bb50>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979ee0>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d990>,,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=CC=C1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC1=NC=CC(C2=CC=CS2)=N1,CNP0068924.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291d7e0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294bbc0>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979f50>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d9e0>,25390887,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NS(=O)(=O)C2=CC=CC3=CC=CN=C23)C=C1,CNP0049384.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291d850>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294bc30>,<rdkit.Chem.rdchem.Mol object at 0x7bc922979fc0>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d670>,11884075,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(=O)C1=CC=CC(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC2=NC=CC(C(C)(C)C)=N2)=C1,CNP0040697.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291d8c0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294bca0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297a030>,"[0, 17]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258da80>,11913073,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC(=O)C1=CN([C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)NC2=CC=C(OC3=CC=CC=C3)C=C2)N=N1,CNP0468286.2,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291d930>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294bd10>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297a0a0>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258dad0>,11886665,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(=O)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)NC1=CC=CC=C1,CNP0458767.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291d9a0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294bd80>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297a110>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92258db20>,11883325,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COCC(=O)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)NC1=CC=CC2=CC=CC=C12,CNP0453556.2,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291da10>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294bdf0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297a180>,"[0, 17, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d760>,11883989,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(C)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NCC2=CC=CC=C2)C=C1,CNP0473945.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291da80>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294be60>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297a1f0>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258da30>,11884636,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,N#CC1=CC=CC(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3N2N=NN=C2SC2=NC=CC=N2)=C1,CNP0475001.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291daf0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294bed0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297a260>,"[0, 17]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258dc10>,,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=CC=C1)O[C@@H]1CO[C@H]2[C@H]1OC[C@H]2N1N=NN=C1C1=CC=C(C2=CC=CC=C2)C=C1,CNP0456655.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291db60>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294bf40>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297a2d0>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92258dc60>,163148095,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,N#CC1=CC=CC(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC2=NC=CC(C3=CC=CC(C#N)=C3)=N2)=C1,CNP0047869.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291dbd0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294c040>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297a340>,"[0, 17]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258dbc0>,,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC(NC(=S)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)NC2=CC=CC=C2)=CC(OC)=C1,CNP0034524.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291dc40>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294c0b0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297a3b0>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92258dd00>,40467575,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(=O)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NS(=O)(=O)C2=CC=C(Cl)C=C2)C=C1,CNP0377670.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291dcb0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294c120>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297a420>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258db70>,11884172,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,C=CCC1=NN=NN1[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)NC1=CC=C(OC)C=C1,CNP0438575.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291dd20>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294c190>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297a490>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258dda0>,11886104,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=C(OC2=CC=CC=C2)C=C1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=S)NC1CCCCC1,CNP0451953.2,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291dd90>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294c200>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297a500>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258ddf0>,11884051,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NS(=O)(=O)C2=CC=C3C=CC=CC3=C2)C=C1,CNP0049844.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291de00>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294c270>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297a570>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258de40>,11884074,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(C)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NS(C)(=O)=O)C=C1,CNP0050927.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291de70>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294c2e0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297a5e0>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258de90>,11884111,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=S)NC2=CC=C(N(C)C)C=C2)C=C1,CNP0468864.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291dee0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294c350>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297a650>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258dee0>,11867478,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=C(OC2=CC=CC=C2)C=C1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NC(=O)C1=CC=CS1,CNP0042182.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291df50>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294c3c0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297a6c0>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258df30>,11884021,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC=CC(NC(=O)O[C@H]2CO[C@@H]3[C@@H]2OC[C@@H]3NC2=NC=CC(C3=CC=CO3)=N2)=C1,CNP0298092.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291dfc0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294c430>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297a730>,"[0, 17]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258df80>,163021478,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(=O)NC1=CC=C(S(=O)(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)NC2=CC=C(C(C)C)C=C2)C=C1,CNP0149492.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291e030>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294c4a0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297a7a0>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258dfd0>,11884104,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(=O)C1=CC=CC(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)NC2=CC=CC3=CC=CC=C23)=C1,CNP0052382.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291e0a0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294c510>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297a810>,"[0, 17]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258e020>,11883376,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC=C(NC(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)NC2=CC=CC(C(C)=O)=C2)C=C1,CNP0055424.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291e110>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294c580>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297a880>,"[0, 17]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258e070>,11883379,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,N#CC1=CC=CC(CN[C@H]2CO[C@H]3[C@H]2OC[C@@H]3OC(=O)NC2=CC=CC3=CC=CC=C23)=C1,CNP0457901.2,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291e180>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294c5f0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297a8f0>,"[0, 17, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92258e0c0>,,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(=O)C1=CC=CC(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC2=NC=CC(C3=CC=C4OCOC4=C3)=N2)=C1,CNP0006931.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291e1f0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294c660>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297a960>,"[0, 17]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258dd50>,11912770,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(C)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)NC2=CC=CC=C2)C=C1,CNP0032464.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291e260>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294c6d0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297a9d0>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258e160>,11884095,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=C(OC2=CC=CC=C2)C=C1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NCC1=CC=CC=N1,CNP0466361.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291e2d0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294c740>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297aa40>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258e1b0>,28992059,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=CC=C1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2N1N=NN=C1C1=CC=C(C2=CC=CC=C2)C=C1,CNP0456655.2,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291e340>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294c7b0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297aab0>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92258e200>,11886067,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=CC2=CC=CC=C12)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)NC1=CC=CC=C1,CNP0251686.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291e3b0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294c820>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297ab20>,[0],1,<rdkit.Chem.rdchem.Mol object at 0x7bc92258e110>,11883336,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(COC1=CC=CC=C1)N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)NC1=CC=CC2=CC=CC=C12,CNP0041837.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291e420>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294c890>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297ab90>,"[0, 17, 18]",3,<rdkit.Chem.rdchem.Mol object at 0x7bc92258d260>,11883988,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,CC(C)C1=CC=C(NC(=O)O[C@@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)N2CCOCC2)C=C1,CNP0062865.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291e490>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294c900>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297ac00>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258dcb0>,11884092,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(NC1=CC=C(OC2=CC=CC=C2)C=C1)O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2NCC1CC1,CNP0415433.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291e500>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294c970>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297ac70>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258e340>,11884610,,,,,
F030,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,COC1=CC=C(NC(=O)N[C@H]2CO[C@H]3[C@@H]2OC[C@H]3OC(=O)NC2=CC=C(OC)C=C2)C=C1,CNP0057942.1,N[C@H]1CO[C@H]2[C@@H]1OC[C@H]2OC(=O)Nc1ccccc1,O=C(Nc1ccccc1)O[C@@H]1CO[C@@H]2CCO[C@@H]21,<rdkit.Chem.rdchem.Mol object at 0x7bc92291e570>,<rdkit.Chem.rdchem.Mol object at 0x7bc92294c9e0>,<rdkit.Chem.rdchem.Mol object at 0x7bc92297ace0>,"[0, 16]",2,<rdkit.Chem.rdchem.Mol object at 0x7bc92258e390>,11884069,,,,,
